"ID","ACCOUNTID","ACCOUNT.NAME","AMOUNT","CLOSEDATE","CONTRACT_END_DATE__C","DESCRIPTION","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPENACTIVITY","HASOPPORTUNITYLINEITEM","HASOVERDUETASK","ISCLOSED","ISWON","LEADSOURCE","NAME","NEXTSTEP","PROBABILITY","STAGENAME","TYPE"
"0060b00000tG933AAC","0010b00002EBgMKAA1","Home Transformations","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Home Transformations - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG934AAC","0010b00002EBgKVAA1","Hilpert-Schumm","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hilpert-Schumm - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG935AAC","0010b00002EBgO2AAL","Hickle-Rowe","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hickle-Rowe - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG936AAC","0010b00002EBgKFAA1","Hamden Dr","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hamden Dr - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG937AAC","0010b00002EBgOEAA1","Greenfelder and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Greenfelder and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG938AAC","0010b00002EBgPdAAL","GreatSkates","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","GreatSkates - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG939AAC","0010b00002EBgO9AAL","Gliding Lights Children?s Fund","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Gliding Lights Children?s Fund - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93AAAS","0010b00002EBgKcAAL","Geek-O","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Geek-O - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93BAAS","0010b00002EBgLXAA1","Fraser And Company","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Fraser And Company - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93CAAS","0010b00002EBgKWAA1","ExoThought.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","ExoThought.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93DAAS","0010b00002EBgLcAAL","ExoKnowledge.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","ExoKnowledge.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93EAAS","0010b00002EBgKAAA1","Eternis","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Eternis - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93FAAS","0010b00002EBgKbAAL","EqualSize.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","EqualSize.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93GAAS","0010b00002EBgLgAAL","Emmerich Group","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Emmerich Group - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93HAAS","0010b00002EBgMWAA1","Diehl & Sons Inc","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Diehl & Sons Inc - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93IAAS","0010b00002EBgNQAA1","Dancetution","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Dancetution - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93JAAS","0010b00002EBgPzAAL","Country Music Communications","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Country Music Communications - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93KAAS","0010b00002EBgKgAAL","Costume Base","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Costume Base - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93LAAS","0010b00002EBgPDAA1","Cosmosis","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Cosmosis - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93MAAS","0010b00002EBgO1AAL","Controlnow","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Controlnow - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93NAAS","0010b00002EBgMFAA1","Coffee Ranch","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Coffee Ranch - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93OAAS","0010b00002EBgNGAA1","Coffee Feathers","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Coffee Feathers - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93PAAS","0010b00002EBgQ4AAL","Chez Naïveté","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Chez Naïveté - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93QAAS","0010b00002EBgPqAAL","Certified Accounting Solutions","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Certified Accounting Solutions - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93RAAS","0010b00002EBgPQAA1","CentricSource","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","CentricSource - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93SAAS","0010b00002EBgPZAA1","Brewsome Tuscon","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Brewsome Tuscon - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93TAAS","0010b00002EBgLdAAL","Brain Brand","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Brain Brand - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93UAAS","0010b00002EBgMSAA1","Bergstrom LLC","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Bergstrom LLC - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93VAAS","0010b00002EBgOyAAL","Base Camp Protective Gear","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Base Camp Protective Gear - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93WAAS","0010b00002EBgPYAA1","Ass Texas","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Ass Texas - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93XAAS","0010b00002EBgNCAA1","American Legion Dept Of FL","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","American Legion Dept Of FL - CRM","","10.0","Prospecting","New Customer"
"0060b00000tG93YAAS","0010b00002EBgNIAA1","Abbott, Bruen and Lakin","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Abbott, Bruen and Lakin - CRM","","10.0","Prospecting","New Customer"
"0060b00000rVr0aAAC","0010b00002OaDUSAA3","Blick and Sons","11000.0","2018-06-01","2019-11-05","","Closed","Closed","false","true","false","true","true","","Blick and Sons - 201861","","100.0","ClosedWon",""
"0060b00000tH318AAC","0010b00002EBgMdAAL","NUEA.com","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","NUEA.com - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tH319AAC","0010b00002EBgKkAAL","Duane Stadden","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Duane Stadden - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tH31AAAS","0010b00002EBgM6AAL","Cougar Investment","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Cougar Investment - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tH31BAAS","0010b00002EBgOuAAL","Barton, Smith and Auer","2000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Barton, Smith and Auer - Collaboration App","","10.0","Prospecting","New Customer"
"0060b00000tH3ZmAAK","0010b00002EBgOoAAL","uP START","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","uP START - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZnAAK","0010b00002EBgKSAA1","Yakijo","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Yakijo - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZoAAK","0010b00002EBgL1AAL","VonRueden Inc","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","VonRueden Inc - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZpAAK","0010b00002EBgNtAAL","Unia","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Unia - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZqAAK","0010b00002EBgNDAA1","The Paws Parlour","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Paws Parlour - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZrAAK","0010b00002EBgQ7AAL","The Paw Law","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Paw Law - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZsAAK","0010b00002EBgPaAAL","The Farm Team","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Farm Team - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZtAAK","0010b00002EBgMiAAL","Stationcure","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Stationcure - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZuAAK","0010b00002EBgP5AAL","Stainless Feel","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Stainless Feel - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZvAAK","0010b00002EBgP1AAL","Slax","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Slax - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZwAAK","0010b00002EBgM0AAL","Silver Demand","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Silver Demand - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZxAAK","0010b00002EBgOIAA1","Roob, Bergnaum and Lueilwitz","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Roob, Bergnaum and Lueilwitz - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZyAAK","0010b00002EBgJiAAL","Results Orientation","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Results Orientation - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ZzAAK","0010b00002EBgOlAAL","Razz Barney","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Razz Barney - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a0AAC","0010b00002EBgNHAA1","Pride Pro Services ? Public Relations Organization","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Pride Pro Services ? Public Relations Organization - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a1AAC","0010b00002EBgLmAAL","Plumb Siding","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Plumb Siding - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a2AAC","0010b00002EBgMJAA1","Planet Ice","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Planet Ice - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a3AAC","0010b00002EBgPmAAL","Nitzsche and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Nitzsche and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a4AAC","0010b00002EBgLpAAL","Multicerv","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Multicerv - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a5AAC","0010b00002EBgJpAAL","Monk Home Improvements","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Monk Home Improvements - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a6AAC","0010b00002EBgLTAA1","McKenzie LLC","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","McKenzie LLC - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a7AAC","0010b00002EBgMyAAL","McCullough-Heidenreich","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","McCullough-Heidenreich - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a8AAC","0010b00002EBgNJAA1","Marquardt and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Marquardt and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3a9AAC","0010b00002EBgMzAAL","Mainland Coffee Distributors","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Mainland Coffee Distributors - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aAAAS","0010b00002EBgODAA1","Langworth-Fay","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Langworth-Fay - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aBAAS","0010b00002EBgOnAAL","Kuhic-Crooks","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kuhic-Crooks - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aCAAS","0010b00002EBgPrAAL","Kub-Hickle","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kub-Hickle - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aDAAS","0010b00002EBgPeAAL","Kerluke, Lebsack and Champlin","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kerluke, Lebsack and Champlin - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aEAAS","0010b00002EBgMAAA1","InfoDrill","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","InfoDrill - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aFAAS","0010b00002EBgPwAAL","Imperium","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Imperium - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aGAAS","0010b00002EBgLSAA1","Hypoxia Protective","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hypoxia Protective - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aHAAS","0010b00002EBgMKAA1","Home Transformations","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Home Transformations - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aIAAS","0010b00002EBgKVAA1","Hilpert-Schumm","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hilpert-Schumm - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aJAAS","0010b00002EBgO2AAL","Hickle-Rowe","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hickle-Rowe - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aKAAS","0010b00002EBgKFAA1","Hamden Dr","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hamden Dr - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aLAAS","0010b00002EBgOEAA1","Greenfelder and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Greenfelder and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aMAAS","0010b00002EBgPdAAL","GreatSkates","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","GreatSkates - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aNAAS","0010b00002EBgO9AAL","Gliding Lights Children?s Fund","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Gliding Lights Children?s Fund - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aOAAS","0010b00002EBgKcAAL","Geek-O","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Geek-O - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aPAAS","0010b00002EBgLXAA1","Fraser And Company","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Fraser And Company - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aQAAS","0010b00002EBgKWAA1","ExoThought.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","ExoThought.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aRAAS","0010b00002EBgLcAAL","ExoKnowledge.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","ExoKnowledge.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aSAAS","0010b00002EBgKAAA1","Eternis","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Eternis - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aTAAS","0010b00002EBgKbAAL","EqualSize.com","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","EqualSize.com - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aUAAS","0010b00002EBgLgAAL","Emmerich Group","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Emmerich Group - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aVAAS","0010b00002EBgMWAA1","Diehl & Sons Inc","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Diehl & Sons Inc - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aWAAS","0010b00002EBgNQAA1","Dancetution","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Dancetution - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aXAAS","0010b00002EBgPzAAL","Country Music Communications","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Country Music Communications - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aYAAS","0010b00002EBgKgAAL","Costume Base","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Costume Base - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aZAAS","0010b00002EBgPDAA1","Cosmosis","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Cosmosis - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aaAAC","0010b00002EBgO1AAL","Controlnow","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Controlnow - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3abAAC","0010b00002EBgMFAA1","Coffee Ranch","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Coffee Ranch - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3acAAC","0010b00002EBgNGAA1","Coffee Feathers","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Coffee Feathers - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3adAAC","0010b00002EBgQ4AAL","Chez Naïveté","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Chez Naïveté - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aeAAC","0010b00002EBgPqAAL","Certified Accounting Solutions","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Certified Accounting Solutions - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3afAAC","0010b00002EBgPQAA1","CentricSource","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","CentricSource - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3agAAC","0010b00002EBgPZAA1","Brewsome Tuscon","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Brewsome Tuscon - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ahAAC","0010b00002EBgLdAAL","Brain Brand","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Brain Brand - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3aiAAC","0010b00002EBgMSAA1","Bergstrom LLC","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Bergstrom LLC - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3ajAAC","0010b00002EBgOyAAL","Base Camp Protective Gear","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Base Camp Protective Gear - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3akAAC","0010b00002EBgPYAA1","Ass Texas","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Ass Texas - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3alAAC","0010b00002EBgNCAA1","American Legion Dept Of FL","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","American Legion Dept Of FL - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH3amAAC","0010b00002EBgNIAA1","Abbott, Bruen and Lakin","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Abbott, Bruen and Lakin - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47MAAS","0010b00002EBgOoAAL","uP START","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","uP START - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47NAAS","0010b00002EBgKSAA1","Yakijo","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Yakijo - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47OAAS","0010b00002EBgL1AAL","VonRueden Inc","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","VonRueden Inc - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47PAAS","0010b00002EBgNtAAL","Unia","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Unia - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47QAAS","0010b00002EBgNDAA1","The Paws Parlour","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Paws Parlour - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47RAAS","0010b00002EBgQ7AAL","The Paw Law","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Paw Law - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47SAAS","0010b00002EBgPaAAL","The Farm Team","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","The Farm Team - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47TAAS","0010b00002EBgMiAAL","Stationcure","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Stationcure - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47UAAS","0010b00002EBgP5AAL","Stainless Feel","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Stainless Feel - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47VAAS","0010b00002EBgP1AAL","Slax","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Slax - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47WAAS","0010b00002EBgM0AAL","Silver Demand","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Silver Demand - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47XAAS","0010b00002EBgOIAA1","Roob, Bergnaum and Lueilwitz","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Roob, Bergnaum and Lueilwitz - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47YAAS","0010b00002EBgJiAAL","Results Orientation","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Results Orientation - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47ZAAS","0010b00002EBgOlAAL","Razz Barney","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Razz Barney - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47aAAC","0010b00002EBgNHAA1","Pride Pro Services ? Public Relations Organization","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Pride Pro Services ? Public Relations Organization - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47bAAC","0010b00002EBgLmAAL","Plumb Siding","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Plumb Siding - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47cAAC","0010b00002EBgMJAA1","Planet Ice","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Planet Ice - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47dAAC","0010b00002EBgPmAAL","Nitzsche and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Nitzsche and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47eAAC","0010b00002EBgLpAAL","Multicerv","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Multicerv - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47fAAC","0010b00002EBgJpAAL","Monk Home Improvements","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Monk Home Improvements - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47gAAC","0010b00002EBgLTAA1","McKenzie LLC","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","McKenzie LLC - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47hAAC","0010b00002EBgMyAAL","McCullough-Heidenreich","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","McCullough-Heidenreich - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47iAAC","0010b00002EBgNJAA1","Marquardt and Sons","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Marquardt and Sons - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47jAAC","0010b00002EBgMzAAL","Mainland Coffee Distributors","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Mainland Coffee Distributors - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47kAAC","0010b00002EBgODAA1","Langworth-Fay","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Langworth-Fay - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47lAAC","0010b00002EBgOnAAL","Kuhic-Crooks","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kuhic-Crooks - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47mAAC","0010b00002EBgPrAAL","Kub-Hickle","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kub-Hickle - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47nAAC","0010b00002EBgPeAAL","Kerluke, Lebsack and Champlin","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Kerluke, Lebsack and Champlin - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47oAAC","0010b00002EBgMAAA1","InfoDrill","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","InfoDrill - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47pAAC","0010b00002EBgPwAAL","Imperium","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Imperium - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47qAAC","0010b00002EBgLSAA1","Hypoxia Protective","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Hypoxia Protective - CRM","","10.0","Prospecting","New Customer"
"0060b00000tH47rAAC","0010b00002EBgMKAA1","Home Transformations","5000.0","2019-12-31","","","Pipeline","Pipeline","false","true","false","false","false","","Home Transformations - CRM","","10.0","Prospecting","New Customer"
